25	115.2351446	115.2351446	115.2351446	115.2351446	115.2351446	103.317830524	105.521336931	105.178566291	100.97468104	

26	115.371875081	115.371875081	114.657944596	114.657944596	112.04167301	103.888654109	102.899746297	99.4624108769	98.9467375402	

27	106.436252326	96.8504686611	96.5603183406	92.6108301825	92.961544264	92.961544264	92.961544264	93.2493851174	95.9412730048	

28	nan	nan	nan	nan	nan	108.945967377	106.214783674	106.214783674	103.98110792	

29	92.4011335675	92.4011335675	107.115408085	107.115408085	105.083779575	105.083779575	105.083779575	103.557865703	96.9289759205	

30	80.9836555431	91.0797271431	109.648404534	107.356305982	103.813764506	103.035023206	103.035023206	101.932627579	101.932627579	

31	109.247751125	109.247751125	109.247751125	109.247751125	109.247751125	106.07458165	101.601953035	104.1816164	98.5894229187	

32	110.029433391	110.029433391	110.029433391	105.361308389	98.6128030831	97.9825431958	101.093322369	101.134610121	100.980868905	

33	nan	114.711951465	114.711951465	113.400825961	113.400825961	108.298993855	108.298993855	108.109870837	107.50250952	

34	97.4012525837	105.681390969	105.681390969	105.681390969	115.298148235	104.140396506	104.140396506	103.657554674	103.657554674	

35	98.8001943461	106.888164948	106.888164948	103.083414001	106.724207983	106.672409009	104.53777502	105.508234272	105.508234272	

36	nan	113.88903079	108.9885578	107.428644987	101.896728039	99.3511454329	98.9924529524	98.9924529524	98.9924529524	

37	132.554636256	113.33201282	102.577887301	102.810339195	100.210995509	98.1504922921	98.1504922921	96.0385893721	96.5471453343	

38	90.7932996649	88.7667822905	88.7667822905	109.797174955	98.2480220551	97.0948770188	96.1063303975	94.2745245341	94.043009161	

39	80.8767618093	84.2420051381	91.3764378415	91.3764378415	93.7790807711	93.6475496668	94.2563204566	94.2563204566	94.4494274082	

40	nan	96.9804816262	99.1104440849	93.6789123975	93.6789123975	92.7262359007	98.2821499325	95.8022409326	95.1128377624	

41	nan	nan	104.31459823	104.31459823	104.31459823	102.079731985	102.079731985	103.694479174	105.469627763	

42	123.13008165	123.13008165	123.13008165	114.760187992	111.418926632	113.190057342	110.818919023	110.818919023	100.404819443	

43	103.460508731	103.460508731	102.612699192	100.457431973	97.3214655386	97.3833010974	97.2232641307	96.3544274947	96.5466351187	

44	nan	102.321267071	103.124414083	104.664692466	102.021702896	99.3734525822	99.3734525822	99.13666098	98.5161375026	

45	nan	nan	nan	103.530212448	103.456751611	103.456751611	98.9393572099	101.289214069	100.870754724	

46	nan	101.323795075	101.571040468	102.985111222	112.298476851	108.705183546	101.513810902	105.781639158	105.781639158	

47	88.024657665	91.6529099599	90.0107744275	90.0107744275	98.5629079629	98.8883621024	98.9734003778	99.9845421588	99.7868660329	

48	78.8667384816	80.00271913	80.00271913	82.8525532384	82.8525532384	83.6752512448	83.6752512448	88.2251922418	88.5826757942	

49	nan	nan	107.951070457	107.951070457	110.930310083	110.684942756	109.329212935	109.329212935	109.329212935	

50	110.19696166	110.19696166	103.956444658	105.236242541	105.856453768	105.856453768	105.856453768	103.526537455	103.526537455	

51	nan	nan	118.426145374	118.426145374	100.44074076	100.945144277	99.5646162395	98.0772956435	98.9232566359	

52	nan	97.3447988135	99.2579186737	98.8734308275	98.8734308275	97.4608856571	96.2592633378	96.2592633378	99.5783887516	

53	nan	nan	99.3240710147	111.938787337	111.938787337	107.668741472	108.239428514	104.571827394	105.286973762	

54	100.581793523	96.990772449	87.9623942611	90.4865437579	90.5968442115	90.5968442115	91.4907877966	92.0998439491	92.0998439491	

55	nan	105.146667838	104.211463588	109.284522847	103.689866967	103.444522306	102.656310488	99.6583608675	97.8165774513	

56	91.1985670047	111.221001722	100.829332081	100.829332081	93.6348762737	93.707969964	94.9450696798	95.037344003	94.9285693969	

57	119.408587289	100.157817104	100.157817104	100.157817104	90.423889073	91.9051240811	91.9051240811	92.5758444535	92.2688437668	

58	nan	104.595492098	104.595492098	104.595492098	103.163297866	99.8986484292	98.8859192976	98.8859192976	98.8859192976	

59	100.277883025	110.958168503	105.046562277	103.984692013	103.984692013	99.9665954864	99.9665954864	99.2649824186	98.8266624049	

60	101.72430526	97.7359885392	97.7359885392	97.1532244836	102.475485224	103.178339514	104.045582386	107.383650532	106.613745787	

61	113.484589589	113.484589589	113.484589589	114.905729997	101.177638376	101.177638376	107.592320294	107.394779809	105.288298402	

62	95.3007031743	98.7154873141	98.7154873141	98.9951113067	98.9951113067	101.761525004	102.394476322	103.221249799	102.505968499	

63	91.8253371178	96.5209159574	107.306431989	106.037458078	105.674036453	105.94738287	105.94738287	105.426688138	99.7963679905	

64	nan	117.12118423	111.282554504	110.111405644	111.794823954	111.794823954	111.794823954	110.410091668	109.189625167	

65	nan	nan	106.671769813	105.841945615	105.841945615	104.827870711	104.827870711	104.827870711	105.288486582	

66	nan	108.811222793	108.400301605	108.400301605	108.155602936	108.155602936	104.659891384	106.907809084	106.907809084	

67	nan	nan	101.658741973	104.289538205	104.467692062	104.94430836	104.94430836	104.94430836	104.191188625	

68	nan	118.944881863	118.944881863	112.304705477	112.304705477	112.304705477	111.079110283	112.435077622	112.192570974	

69	nan	105.619858126	105.903865042	107.141486755	105.513768145	105.513768145	105.513768145	105.513768145	107.595499076	

70	nan	nan	101.224541387	101.224541387	100.797272416	100.797272416	101.553160928	99.4087965074	98.7216256494	

71	nan	100.535108873	103.337088192	99.1828293421	104.962993363	103.516451054	102.663264674	102.663264674	102.070903798	

72	77.0201164571	79.1595406092	79.1595406092	81.8387310221	88.202977363	88.202977363	91.6947482901	92.3003158576	93.6562966193	

73	nan	99.6819428637	102.593975769	102.593975769	101.302934208	100.52321384	98.9091117107	98.042977099	97.6990808623	

74	86.8386255279	90.811135046	90.811135046	90.811135046	90.811135046	95.0079885818	95.0079885818	103.020099882	102.879900578	

75	nan	nan	125.010453782	102.86028236	102.86028236	103.98564549	103.98564549	105.28006614	103.556083873	

76	155.136509408	122.308536933	122.696910279	122.696910279	122.696910279	120.634531366	101.558508655	101.389862367	101.389862367	

77	118.877933737	97.7530551251	92.2172147048	93.0648277383	93.0648277383	93.3027727924	94.3186436587	94.3186436587	94.4261976093	

78	98.7151025177	98.7151025177	95.0768801435	95.0768801435	95.0768801435	95.0768801435	95.0768801435	104.236242724	101.624862947	

79	100.018778005	100.018778005	102.175189175	100.873193108	102.506350085	102.506350085	102.506350085	100.821196316	101.47391352	

80	nan	115.197656804	115.197656804	111.029071226	111.029071226	107.573565036	101.108180783	101.108180783	99.5146264379	

81	nan	87.2532286929	98.468673668	103.100781596	103.100781596	101.205939576	101.205939576	104.417203676	102.928363192	

82	96.5532045123	96.5532045123	85.2538291455	99.029214124	99.029214124	98.3320478827	98.3320478827	98.2311130879	100.500164677	

83	nan	102.805959316	102.805959316	107.323423434	106.585814376	102.887812326	102.787294542	100.000556725	100.267629307	

84	87.389643667	107.251600214	95.2336168793	96.8864199685	96.3949902384	96.3949902384	96.3949902384	94.3043810783	94.3043810783	

85	nan	99.7956014123	102.212903502	102.212903502	103.401970252	103.401970252	103.401970252	103.401970252	103.401970252	

86	nan	nan	109.425353934	109.425353934	109.425353934	107.71382668	99.2019434755	101.690633823	101.861946042	

87	139.495663306	113.864751267	113.864751267	103.154975501	103.154975501	103.154975501	105.166992777	105.911497581	105.911497581	

88	107.365586259	100.782550338	94.5437710778	94.5437710778	94.5437710778	105.080215398	98.9179978098	98.9179978098	98.7084680895	

89	120.420566226	120.420566226	116.571153103	116.571153103	111.90242663	108.023868689	105.945049744	105.945049744	105.438010415	

90	91.0389225313	91.0389225313	88.1555951657	96.6438016019	105.94020715	98.1038134037	97.3222897333	97.8352959446	97.9563771168	

91	98.6998223208	98.6998223208	99.3844432905	103.002689564	104.047690869	104.000028187	103.562546971	103.562546971	102.802343583	

92	nan	nan	nan	106.439616538	106.439616538	102.528359419	101.961820033	102.685112539	102.691810844	

93	125.13362944	101.072729272	101.072729272	89.6458540252	90.5985406709	90.5985406709	91.2527635405	91.6359609218	91.6359609218	

94	nan	nan	nan	nan	nan	109.356651894	108.844339874	106.034844602	107.225329895	

95	104.424996182	105.345147353	105.345147353	102.51503218	99.140162132	99.140162132	98.7911765381	99.5376341219	98.8408903003	

96	120.159393083	120.159393083	110.338686746	110.338686746	104.805703178	104.805703178	104.805703178	106.790161079	106.042867595	

97	123.632516544	123.632516544	123.632516544	123.632516544	113.248310082	113.248310082	110.939107096	110.939107096	101.702407014	

98	98.4950465838	98.4950465838	98.4950465838	139.332304173	139.332304173	102.857737311	102.11415318	101.585839721	101.585839721	

99	103.40192352	94.7438579538	100.413084312	99.4168199438	99.4168199438	100.385932049	100.385932049	99.8646644793	101.034029231	

100	169.653151485	108.438611187	105.75594222	105.75594222	103.432772405	100.503110527	100.189150486	100.189150486	98.5858957965	

101	84.3464793615	84.3464793615	86.8684945887	103.053489894	103.293714483	103.345032466	103.345032466	104.288222513	104.936856412	

102	78.6011211974	79.6409030133	81.273632334	81.273632334	86.6279846014	90.0147916404	90.4203595639	90.613351231	90.613351231	

103	132.181285684	132.181285684	117.476888414	98.099858886	98.099858886	99.5085334133	96.195625786	97.058784618	97.058784618	

104	100.571172639	100.888836484	104.005394431	100.319024444	97.3285307701	97.38320959	97.38320959	97.7327568851	97.6310440825	

105	114.740837385	113.303393561	106.330337066	106.330337066	106.330337066	104.209031719	104.209031719	104.209031719	104.547855317	

106	nan	115.975750308	115.975750308	120.432305143	115.003448902	113.571460669	111.95650979	101.567828259	101.567828259	

107	nan	109.673402768	109.673402768	109.673402768	104.222952133	103.103059934	101.164713547	100.501167585	99.6820773877	

108	103.967345888	109.058250214	100.585104989	99.5291153781	98.664395153	97.9751976538	97.6924846663	97.6924846663	97.6924846663	

109	82.7157309421	78.563469429	80.7477575685	87.520118342	89.5980531728	90.3091887238	90.3091887238	92.6016740056	92.6016740056	

110	94.3200058289	112.254058857	109.023687738	109.023687738	109.023687738	109.023687738	107.590967967	107.728398162	104.786682725	

111	nan	111.012865488	111.012865488	113.066809036	107.036177887	105.853158723	105.439146295	106.130083825	106.130083825	

112	111.353495594	111.353495594	104.680113599	102.148716933	102.016093769	101.447030614	100.906820279	99.549920393	99.3829802394	

113	78.2884410246	78.2884410246	78.2884410246	79.2347268609	89.1368350883	91.560588595	91.8383253621	93.3800715015	93.5930042427	

114	90.1669007094	106.305584891	110.666555658	107.152374872	107.5122922	106.433445278	106.633676518	104.884970544	103.188018375	

115	89.8755594959	88.8830927918	88.8830927918	88.8830927918	91.9114494745	92.3910997497	92.3910997497	92.7553132419	92.7553132419	

116	112.18163172	96.0047043851	96.0047043851	96.0047043851	95.0095963844	103.847550331	102.300438186	101.150500328	100.767139888	

117	116.123458516	98.1673887992	101.310519955	106.601737662	106.601737662	106.917872956	102.627098129	106.596337484	106.596337484	

118	101.605448129	92.1925312883	92.1925312883	93.5670125915	95.2673600422	95.2673600422	95.5207819949	94.9261354454	94.9261354454	

119	119.951928004	119.951928004	109.736857208	112.034848258	111.397248151	110.180036316	110.180036316	110.291758959	104.855152248	

120	nan	132.915652725	123.229261643	114.635589459	100.054541421	100.030184868	100.030184868	98.0095713212	98.0095713212	

121	103.876596079	101.33287817	97.248202907	95.6500989499	95.6500989499	100.208017652	97.5480487646	97.5480487646	97.5480487646	

122	nan	113.62814325	108.428054329	109.752738837	111.3834706	111.3834706	110.687662221	109.310886214	109.310886214	

123	87.8285281917	101.896529432	107.555110404	107.555110404	102.332278941	102.122715192	101.258471301	101.258471301	99.2612496953	

124	100.803340396	103.015491271	103.015491271	99.9987515632	98.6661275875	98.9809095834	96.5768148124	96.7504372668	96.7504372668	

125	nan	nan	nan	nan	nan	106.631084955	105.914783381	105.914783381	104.518084003	

126	115.237966092	115.237966092	113.739007868	111.443073884	105.950418193	105.64891884	105.64891884	105.91247035	105.47243413	

127	104.970397987	104.970397987	103.329746242	100.445990973	100.889531804	97.9639523185	97.0344931617	97.1071847619	97.1071847619	

128	123.167977136	130.845277213	98.765361094	93.9290856324	93.5971434947	93.5971434947	93.5971434947	96.8857133076	96.1965612056	

129	95.1156979707	99.5914488225	98.0535646659	97.8806033414	95.7634060718	97.2317389015	94.6447674868	94.6447674868	99.2274606881	

130	103.787765549	103.787765549	111.114876059	107.053814008	106.20339996	106.20339996	106.349696352	111.625072835	102.19820595	

131	115.370934486	101.804500027	100.473308602	93.7682369559	92.9274933015	93.8706667758	93.8706667758	95.5221537399	95.5221537399	

132	113.897755722	113.897755722	113.897755722	113.897755722	101.832997095	102.533313523	101.062119506	101.089748541	101.257917169	

133	74.9187748608	89.7539320343	102.931106512	102.920548864	98.8088563289	98.0631290788	98.0631290788	98.0631290788	98.2249884564	

134	133.840466119	133.840466119	112.661196429	112.661196429	99.8039779606	99.3705630182	100.461093314	102.047374297	101.91397341	

135	74.190016094	77.5595433627	79.8652681194	79.8652681194	87.6889567193	88.4320878102	88.4320878102	88.4320878102	90.0258412241	

136	89.4791911767	89.4791911767	100.536742585	97.0551495403	97.5757467478	96.8361012597	96.8361012597	96.8361012597	97.7446296678	

137	129.713740924	129.713740924	129.713740924	104.660197331	102.148722954	99.213270719	99.213270719	99.213270719	101.818544336	

138	99.8458483528	132.562817711	129.178952914	109.020634389	107.680499278	99.194911459	99.194911459	98.8855250207	100.157890134	

139	nan	92.1939559593	103.397371307	99.5908399305	104.597136916	104.597136916	100.343738473	99.7266510975	99.7266510975	

140	98.6145843683	91.9607990063	92.5106923234	92.7751770858	93.9959047873	93.9959047873	94.7586850103	94.7136830213	94.7136830213	

141	96.9540768611	87.0232298305	87.0232298305	88.4896873343	89.8894737053	91.7914525211	91.7914525211	92.9298777971	95.6170474664	

142	108.268061428	107.80460916	97.780326871	96.730203258	101.701161141	99.1824311015	101.49109923	101.584258586	101.614697702	

143	106.247001582	94.1845694143	94.1845694143	93.4494849887	93.3455064385	93.2909599243	93.2909599243	92.8151854185	92.1033763501	

144	101.857074877	101.059816213	96.7870137414	96.7870137414	96.7870137414	101.946246146	101.946246146	99.9455047886	100.431941798	

145	89.2892972395	126.037820224	96.6176329565	96.2615369703	94.5466416625	94.5466416625	94.5466416625	95.2315576307	94.7606728541	

146	113.240260197	107.74308512	99.7135947763	99.3448108421	101.09489897	102.737203617	103.152592638	105.82123145	105.704759948	

147	nan	107.701317969	107.701317969	98.3494767824	98.3494767824	102.034435402	102.466552987	102.466552987	102.466552987	

148	130.287841732	98.599373051	102.466080594	102.466080594	98.1790705114	98.1790705114	95.8912019713	96.0685383357	96.5428944778	

149	130.309767065	108.984196702	117.46989319	117.46989319	105.170957714	100.113824539	100.113824539	100.113824539	100.113824539	

150	94.7659955838	108.152448356	103.460829171	96.5506986479	96.5506986479	96.5506986479	96.5506986479	96.5506986479	96.9124178121	

151	106.251838639	91.527460469	88.2126861408	89.4147498316	89.0955283053	89.3514769732	92.0028108682	92.0028108682	92.0028108682	

152	104.50461117	102.4487615	101.75905458	101.75905458	101.593525499	100.56131484	102.659998862	101.993609351	99.7578403744	

153	114.350108369	109.083272433	109.083272433	109.083272433	109.083272433	104.214093731	104.214093731	105.555661764	105.555661764	

154	111.858198026	111.858198026	111.858198026	112.826462315	102.06821241	100.88940877	100.991377146	102.201043912	102.462332951	

155	87.671667677	92.7437061237	103.781136591	105.341001864	104.446195614	104.082314294	98.9613584636	98.9613584636	99.456656786	

156	nan	125.492093193	114.187651413	103.846408009	102.408832189	102.408832189	101.112815395	101.112815395	101.555292569	

157	88.6647074361	102.24703434	94.3816586653	90.9491303915	91.3026693872	91.3026693872	93.546248299	93.546248299	93.546248299	

158	122.123686397	122.123686397	122.123686397	108.04879351	108.04879351	105.785565716	105.785565716	105.116041409	106.510114825	

159	74.010134931	74.010134931	99.218158596	99.6478369534	100.130263571	97.967048818	97.9075429783	98.3693526986	97.5157761057	

160	nan	103.135511447	102.670142547	102.156114143	101.19485695	101.36914962	101.36914962	107.724197183	106.132798089	

161	nan	96.8125086146	107.094760332	102.564755391	102.564755391	100.367648056	99.7738874048	99.9270300582	100.356386596	

162	139.900317873	99.2366305802	93.7391367969	93.2657120781	92.7180818384	92.4660017699	96.4271428824	94.419074307	94.5272743394	

163	nan	90.1750245946	104.591399135	104.591399135	104.591399135	104.591399135	103.034968325	99.7990357044	100.870021171	

164	126.046231172	119.298029873	100.567874443	102.218090193	102.218090193	98.4636382806	98.3425188315	98.8087137164	98.5504184361	

165	87.6375140221	97.7816975888	95.3579144828	95.3579144828	105.306645931	103.476927876	103.942277576	104.842201184	104.842201184	

166	115.842762833	115.842762833	120.460287143	98.7215200193	97.604929581	96.6350205771	96.6350205771	96.035261904	95.9333083937	

167	108.879995753	105.590308052	102.508007112	102.508007112	102.837800803	103.903873449	102.264099462	101.56295316	101.56295316	

168	120.063344787	113.353965891	113.353965891	113.353965891	112.446117586	108.429605	107.760670122	107.760670122	107.942059127	

169	111.592556488	115.600623426	115.600623426	115.600623426	115.600623426	115.600623426	110.942352196	109.616500191	107.785671127	

170	106.210708428	91.866563618	95.9362899265	95.5603739014	98.9162343265	98.9162343265	99.8763376802	99.8726223233	99.5141093316	

171	82.7982796366	83.3521304442	103.322457288	101.694975764	101.694975764	103.523850129	103.082405759	103.082405759	103.082405759	

172	115.789134911	115.841785077	115.841785077	104.850232764	100.465165833	100.465165833	105.701067501	105.655569712	105.655569712	

173	110.833328693	112.524748835	112.524748835	112.524748835	112.524748835	109.288079866	111.399895678	111.399895678	105.978348993	

174	101.538674778	101.538674778	104.739891491	97.0617035358	97.1288612496	98.3852226783	97.7816532434	97.6797966472	97.7643895685	

175	nan	nan	111.610972878	111.610972878	112.362378003	110.307810517	111.872043173	107.75423134	107.378883713	

176	104.100006231	106.405020615	106.405020615	105.1522187	105.1522187	106.77818409	106.77818409	106.77818409	106.77818409	

177	nan	nan	111.338639405	109.962333454	109.962333454	113.235504891	107.792344786	107.792344786	103.206214313	

178	103.003844303	106.643581652	106.643581652	106.643581652	106.643581652	103.20270861	101.386208464	103.622885367	103.292111283	

179	111.460596598	114.776242752	114.776242752	114.776242752	114.776242752	114.776242752	99.3723107911	100.709238035	99.6107256374	

180	nan	126.330315991	113.075499732	103.13141899	103.13141899	101.662668891	100.679428705	100.238330996	101.245443237	

181	86.4830975724	102.745220263	112.15488572	110.081681991	107.838072033	100.812229298	100.823291812	100.413435309	100.530970288	

182	120.310937684	120.310937684	120.310937684	116.898453941	116.898453941	116.898453941	120.476951619	112.238451774	110.608079028	

183	94.1688137409	94.9722307699	103.542716835	103.542716835	103.276834484	97.3519623736	95.2161449626	97.5707390898	97.3976816643	

184	nan	101.894951997	101.894951997	97.9614189454	97.9614189454	98.2574227348	98.2574227348	97.833595911	97.3468409652	

185	111.225856686	104.074677752	102.305472321	101.898857646	98.470675367	98.5241769524	98.5241769524	98.0033629084	100.453682477	

186	136.228629994	118.597397384	100.953588522	99.6403110983	101.171573734	99.5344034661	98.0776629871	97.1067648226	97.9262962286	

187	96.2270399032	102.592056805	102.592056805	99.9174013814	97.6062437969	97.6062437969	96.8382255068	97.3855585176	97.1000949833	

188	119.514192888	98.3396237704	98.3396237704	99.0577471907	100.412375531	100.412375531	101.458772697	101.349754304	101.41195892	

189	155.842121383	155.842121383	113.987802753	99.8314043118	99.8314043118	96.1405974318	96.6051710356	97.2291486774	97.2291486774	

190	76.9455961653	83.8170964707	95.2231930184	98.1577116329	97.9952238854	94.6150063597	95.1111269027	94.2291970152	95.8732788352	

191	nan	104.744412418	104.744412418	104.744412418	104.744412418	104.389679946	101.161810165	98.3457203202	97.641002272	

192	nan	110.618076229	108.495624069	109.900684585	99.4005187976	98.7181230208	99.217901996	101.583624836	101.583624836	

193	156.818389688	126.814427653	99.2024890849	99.2024890849	96.732430162	96.7522460746	97.8058611288	97.8058611288	97.8058611288	

194	102.61521887	102.61521887	136.348501264	136.348501264	104.764888432	102.380552782	102.436450841	101.387061777	100.314460189	

195	102.204832261	102.204832261	102.204832261	102.204832261	107.931674094	107.931674094	104.904054725	101.0624673	101.579315062	

196	124.005304541	97.2139299693	97.2209699007	92.4758497578	92.4758497578	95.9441115691	95.2410679963	95.711928741	96.9355358299	

197	103.336162577	103.336162577	109.551354133	104.45534938	103.434156454	103.013599711	103.166401435	101.325979936	100.494782234	

198	115.03453545	127.137912564	96.5606611636	96.5606611636	93.6264637186	93.3719133904	93.3719133904	95.3751645068	95.3751645068	

199	109.031272034	107.323182683	107.323182683	103.945485109	105.05442944	105.05442944	103.067572071	103.067572071	103.92262231	

200	109.393274884	102.736495826	104.124177617	104.124177617	103.225912488	101.535652803	102.918905938	102.918905938	104.267793876	

201	101.132371179	97.7405222815	97.856614458	97.856614458	100.217180896	103.467743552	106.664280284	106.664280284	101.42148305	

202	101.869503959	98.3532899212	100.662363348	101.697503281	101.132007403	101.506574084	100.423473309	98.907709375	98.4026319865	

203	125.995974632	114.385390502	133.52323509	133.52323509	122.612018326	107.675049712	109.84646483	111.726664443	101.724743007	

204	nan	139.806556221	110.372144884	108.400216201	102.386711393	107.203387154	99.4249897735	99.4249897735	101.729142893	

205	122.549973307	118.357911137	97.4261333603	97.3622483055	94.824120695	94.824120695	96.5939662458	96.5939662458	96.5939662458	

206	109.338124108	109.338124108	115.181999329	115.181999329	113.450574747	113.577434795	113.712762966	104.610524178	104.559527667	

207	97.0236158943	101.484506444	101.484506444	94.2142520723	95.4119175675	101.565751787	101.497667632	103.196788242	101.776597713	

208	nan	97.7904194029	98.2995168136	94.6102890988	94.6102890988	96.6644145697	96.9577480302	98.6772754594	98.4305840311	

209	109.15452849	105.226555375	95.6555552461	96.1236051134	96.1236051134	96.6004929468	96.6004929468	95.7914675434	96.2215139097	

210	nan	107.492126842	104.352889503	106.233789375	106.233789375	107.520702971	108.106623561	106.984467338	106.982453553	

211	nan	91.2075224895	91.2075224895	96.2890212036	103.64959512	99.6615434975	98.966847187	98.398045688	98.8044586044	

212	117.807485976	117.807485976	98.5326457018	98.8735975589	98.8735975589	98.2890148434	99.543571285	97.4728321834	99.1573914113	

213	nan	99.2180008609	99.1870404181	97.2066972689	97.4145006	100.344084443	100.344084443	102.333391277	102.333391277	

214	107.566473717	107.566473717	107.566473717	107.566473717	106.03577501	96.5878708652	96.7074670796	97.6987067822	97.6987067822	

215	nan	nan	114.123708251	114.123708251	114.123708251	114.047783801	110.683935788	104.59746922	105.608881055	

216	119.107217638	101.569525273	97.1258242164	98.8722249486	95.528219022	95.6607843013	95.6607843013	95.6607843013	95.5452955431	

217	nan	106.919495072	112.356725315	112.356725315	110.084933645	110.084933645	108.549014926	109.314983738	107.889098984	

218	93.6773449464	98.25352124	88.4997690905	89.4324767954	89.4324767954	89.4324767954	89.5885577428	94.0395999276	94.0395999276	

219	nan	105.014005569	108.251249101	107.318520534	104.977043313	106.556827421	106.556827421	109.343499615	108.719496729	

220	74.4916568643	77.0862018036	82.635267663	86.8106559179	89.7717514883	90.1725430545	90.1725430545	90.1725430545	90.1725430545	

221	nan	nan	98.3429500314	93.9428961879	90.6846097912	94.2468073412	94.8034459475	94.8034459475	95.1923676614	

222	138.096240926	117.467405601	107.234907834	120.833008366	119.743219224	118.569905236	111.800544495	111.422928507	110.179382388	

223	nan	97.2488182329	106.296772147	109.970545533	110.956754861	110.303684356	107.459360244	106.805975231	100.554692471	

224	97.841004567	98.7223802724	106.463487043	103.170349146	103.170349146	101.570879034	102.646633838	102.575724456	102.849914274	

225	-34.0890307737	32.6958557287	88.226419788	88.226419788	90.5671511756	90.5671511756	92.0060567536	92.0184625556	93.572067184	

226	nan	102.541121076	101.188005748	97.1343011309	98.3972815404	98.2907141877	98.4433704689	98.4433704689	98.9350087606	

227	nan	107.052292882	107.052292882	109.901283345	109.02080448	105.817067096	102.817152703	102.817152703	102.817152703	

228	112.49509731	106.230982091	101.922702222	95.6238886481	94.7089333293	94.7089333293	94.7950396013	94.7950396013	95.4856710133	

229	98.7997575197	94.6211424206	103.363172465	97.5715466605	95.4030495172	97.2334152861	97.1115197951	98.0666596708	98.0666596708	

230	nan	116.017076652	116.017076652	116.017076652	110.74021201	107.010978433	101.571744485	101.556809935	101.556809935	

231	nan	nan	110.343840233	112.588262192	103.305861015	101.548521085	102.568886945	102.756862483	100.882937161	

232	130.160256188	113.429491567	95.3768199727	103.06126357	102.721775964	101.78364555	101.13463714	101.13463714	101.59649965	

